ID,Date,Customer,Gender,City,Sales_Rep,Store,Supervisor,Manager,Product,Category,Price,Cost,Qty,Total_Sales,COGS,Gross_Profit,Column2,Month
88065566126,44085,Cortez F Espiritu,Male,Little Falls,Merle N Burrus,Uptown Store,Josef I Sergent,Fenad Grek,Date Shake,Non Alcoholic,70,67,5,350,335,15,9,August
88065566127,44086,Robert F Trudeau,Male,Lockport,Twanna Y Manges,Uptown Store,Reatha O Hansford,Fenad Grek,Dr. Enuf,Non Alcoholic,15,12,6,90,72,18,9,August
88065566128,44087,Hyun M Gloss,Female,Long Beach,Reatha Q Breazeale,Main Street,Anitra F Dedmon,Fenad Grek,Dr. Nut,Non Alcoholic,12,9,7,84,63,21,9,August
88065566129,44088,Markus J Lamm,Male,Middletown,Antone E Angel,Main Street,Jeremiah E Isler,Fenad Grek,Egg Cream,Non Alcoholic,18,15,11,198,165,33,9,August
88065566130,44089,Rosaline H Brenneman,Female,Mount,Merle N Burrus,Uptown Store,Josef I Sergent,Fenad Grek,Faygo,Non Alcoholic,23,20,2,46,40,6,9,August
88065566131,44093,Steve S Everette,Male,New York,Twanna Y Manges,Uptown Store,Reatha O Hansford,Fenad Grek,Green River,Non Alcoholic,9,6,3,27,18,9,9,August
88065566132,44092,Alesia B Bear,Female,Newburgh,Reatha Q Breazeale,Main Street,Anitra F Dedmon,Fenad Grek,Ironport,Non Alcoholic,18,15,5,90,75,15,9,August
88065566133,44092,Cythia I Stecker,Female,Olean,Antone E Angel,Main Street,Jeremiah E Isler,Fenad Grek,Oliver Cromwell,Alcoholic,52,49,2,104,98,6,9,August
88065566134,44093,Alanna L Tyrell,Female,Peekskill,Merle N Burrus,Uptown Store,Josef I Sergent,Fenad Grek,Boost,Non Alcoholic,9,6,1,9,6,3,9,August
88065566135,44094,Tristan M Brackett,Male,Port Jervis,Twanna Y Manges,Uptown Store,Reatha O Hansford,Fenad Grek,Cel Ray,Non Alcoholic,5,2,6,30,12,18,9,August
88065566136,44095,Bernardo I Garzon,Male,Poughkeepsie,Reatha Q Breazeale,Main Street,Anitra F Dedmon,Fenad Grek,Degrees Vodka,Alcoholic,14,11,9,126,99,27,9,August
88065566137,44096,Hubert L Kirkland,Male,Rye ,Antone E Angel,Main Street,Jeremiah E Isler,Fenad Grek,St. Amdr Cabernet,Alcoholic,6,3,10,60,30,30,9,August
88065566138,44097,Reynaldo S Service,Male,Rome,Merle N Burrus,Uptown Store,Josef I Sergent,Fenad Grek,Chicory Coffee,Non Alcoholic,10,7,3,30,21,9,9,August
88065566139,44098,Mac U Palmquist,Male,Rochester,Twanna Y Manges,Uptown Store,Reatha O Hansford,Fenad Grek,Nake Turtle,Alcoholic,13,10,4,52,40,12,9,August
88065566140,44099,Monte F Mcginn,Male,Salamanca,Reatha Q Breazeale,Main Street,Anitra F Dedmon,Fenad Grek,Coffee Milk,Non Alcoholic,20,17,5,100,85,15,9,August
88065566141,44103,Deshawn O Mankin,Male,Springs,Antone E Angel,Main Street,Jeremiah E Isler,Fenad Grek,Gallo XO,Alcoholic,15,12,6,90,72,18,9,August
88065566142,44102,Aurelio K Wyckoff,Male,Sherrill,Merle N Burrus,Uptown Store,Josef I Sergent,Fenad Grek,Cazadores Tequila,Alcoholic,20,17,3,60,51,9,9,August
88065566143,44102,Janean A Tyler,Female,Syracuse,Twanna Y Manges,Uptown Store,Reatha O Hansford,Fenad Grek,Benchmark Bourbon,Alcoholic,12,9,7,84,63,21,9,August
88065566144,44103,Deandre U Groleau,Male,Troy,Reatha Q Breazeale,Main Street,Anitra F Dedmon,Fenad Grek,Janie Stewart,Alcoholic,16,13,5,80,65,15,9,August
88065566145,44073,Kristal F Bickford,Female,Watertown,Antone E Angel,Main Street,Jeremiah E Isler,Fenad Grek,Date Shake,Non Alcoholic,70,67,8,560,536,24,8,Sept
88065566146,44074,Annabelle E Encinas,Female,Watervliet,Merle N Burrus,Uptown Store,Josef I Sergent,Fenad Grek,Dr. Enuf,Non Alcoholic,15,12,9,135,108,27,8,Sept
88065566147,44044,Sarita P Schubert,Female,Yakers,Twanna Y Manges,Uptown Store,Reatha O Hansford,Fenad Grek,Janie Stewart,Alcoholic,16,13,2,32,26,6,8,Sept
88065566148,44045,Jeanna U Li,Female,New York,Reatha Q Breazeale,Main Street,Anitra F Dedmon,Fenad Grek,Speyburn Bradan,Alcoholic,20,17,5,100,85,15,8,Sept
88065566149,44046,Russ I Teed,Male,Hempstead,Antone E Angel,Main Street,Jeremiah E Isler,Fenad Grek,Uv Blue,Alcoholic,12,9,7,84,63,21,8,Sept
88065566150,44047,Shavonne B Boylan,Female,Brookhaven,Merle N Burrus,Uptown Store,Josef I Sergent,Amir Yusha,Dr. Nut,Non Alcoholic,12,9,7,84,63,21,8,Sept
88065566151,44048,Isaac O Dempster,Male,Islip,Twanna Y Manges,Uptown Store,Reatha O Hansford,Amir Yusha,Egg Cream,Non Alcoholic,18,15,15,270,225,45,8,Sept
88065566152,44052,Corey F Stowe,Male,Babylon,Reatha Q Breazeale,Main Street,Anitra F Dedmon,Amir Yusha,Burnett's,Alcoholic,10,7,3,30,21,9,8,Sept
88065566153,44051,Stan I Folks,Male,Albany,Antone E Angel,Main Street,Jeremiah E Isler,Amir Yusha,Smirnoff,Alcoholic,15,12,6,90,72,18,8,Sept
88065566154,44051,Giuseppina E Fink,Female,Auburn,Merle N Burrus,Uptown Store,Josef I Sergent,Amir Yusha,Fireball,Alcoholic,15,12,10,150,120,30,8,Sept
88065566155,44052,Ingeborg Z Weisser,Female,Betavia,Twanna Y Manges,Uptown Store,Reatha O Hansford,Amir Yusha,Faygo,Non Alcoholic,23,20,11,253,220,33,8,Sept
88065566156,44053,Carolin T Loya,Female,Beacon,Reatha Q Breazeale,Main Street,Anitra F Dedmon,Amir Yusha,Green River,Non Alcoholic,9,6,3,27,18,9,8,Sept
88065566157,44054,Alda F Penning,Female,Elmira,Antone E Angel,Main Street,Jeremiah E Isler,Amir Yusha,Ironport,Non Alcoholic,18,15,1,18,15,3,8,Sept
88065566158,44055,Talisha F Nicklas,Female,Glen Cove,Merle N Burrus,Uptown Store,Josef I Sergent,Amir Yusha,Suedka,Alcoholic,14,11,1,14,11,3,8,Sept
88065566159,44056,Terrance E Schiefelbein,Male,New York,Twanna Y Manges,Uptown Store,Reatha O Hansford,Amir Yusha,Apple Beer,Alcoholic,30,27,1,30,27,3,8,Sept
88065566160,44057,Tyree W Linden,Male,Hempstead,Reatha Q Breazeale,Main Street,Anitra F Dedmon,Amir Yusha,Birch Beer,Alcoholic,16,13,3,48,39,9,8,Sept
88065566161,44058,Cameron K Gratton,Male,Brookhaven,Antone E Angel,Main Street,Jeremiah E Isler,Amir Yusha,Oliver Cromwell,Alcoholic,52,49,4,208,196,12,8,Sept
88065566162,44062,Mack L Lykes,Male,Glen Cove,Merle N Burrus,Uptown Store,Josef I Sergent,Amir Yusha,Degrees Vodka,Alcoholic,14,11,5,70,55,15,8,Sept
88065566163,44061,Edmund K Masuda,Male,Glens Falls,Twanna Y Manges,Uptown Store,Reatha O Hansford,Amir Yusha,St. Amdr Cabernet,Alcoholic,6,3,6,36,18,18,8,Sept
88065566164,44061,Alfred L Strausbaugh,Male,Hornell ,Reatha Q Breazeale,Main Street,Anitra F Dedmon,Amir Yusha,Nake Turtle,Alcoholic,13,10,7,91,70,21,8,Sept
88065566165,44062,Cleveland A Zinke,Male,Hudson,Antone E Angel,Main Street,Jeremiah E Isler,Amir Yusha,Gallo XO,Alcoholic,15,12,11,165,132,33,8,Sept
88065566166,44063,Damien A Izquierdo,Male,Johnstown,Merle N Burrus,Uptown Store,Josef I Sergent,Amir Yusha,Cazadores Tequila,Alcoholic,20,17,2,40,34,6,8,Sept
88065566167,44064,Chase T Scurry,Male,Kingston,Twanna Y Manges,Uptown Store,Reatha O Hansford,Amir Yusha,Benchmark Bourbon,Alcoholic,12,9,3,36,27,9,8,Sept
88065566168,44065,Lorriane P Ho,Female,Little Falls,Reatha Q Breazeale,Main Street,Anitra F Dedmon,Amir Yusha,Janie Stewart,Alcoholic,16,13,5,80,65,15,8,Sept
88065566169,44066,Alina L Prowell,Female,Lockport,Antone E Angel,Main Street,Jeremiah E Isler,Amir Yusha,Speyburn Bradan,Alcoholic,20,17,2,40,34,6,8,Sept
88065566170,44067,Keven H Araiza,Male,Long Beach,Merle N Burrus,Uptown Store,Josef I Sergent,Amir Yusha,Uv Blue,Alcoholic,12,9,1,12,9,3,8,Sept
88065566171,44068,Jaleesa I Averett,Female,Middletown,Twanna Y Manges,Uptown Store,Reatha O Hansford,Amir Yusha,Burnett's,Alcoholic,10,7,6,60,42,18,8,Sept
88065566172,44072,Corina U Korhonen,Female,Mount,Reatha Q Breazeale,Main Street,Anitra F Dedmon,Amir Yusha,Smirnoff,Alcoholic,15,12,9,135,108,27,8,Sept
88065566173,44071,Andrew D Hersey,Female,New York,Antone E Angel,Main Street,Jeremiah E Isler,Amir Yusha,Fireball,Alcoholic,15,12,10,150,120,30,8,Sept
88065566174,44071,Delphine P Carpio,Female,Salamanca,Merle N Burrus,Uptown Store,Josef I Sergent,Amir Yusha,Jose Cuervo,Alcoholic,20,17,3,60,51,9,8,Sept
88065566175,44072,Joanie N Folkerts,Female,Springs,Twanna Y Manges,Uptown Store,Reatha O Hansford,Amir Yusha,Agavales,Alcoholic,12,9,4,48,36,12,8,Sept
88065566176,44073,Keith E Moyes,Male,Sherrill,Reatha Q Breazeale,Main Street,Anitra F Dedmon,Amir Yusha,Pinnacle,Alcoholic,13,10,5,65,50,15,8,Sept
88065566177,44074,Katie N Kinnison,Female,Syracuse,Antone E Angel,Main Street,Jeremiah E Isler,Amir Yusha,Bacardi Rum,Alcoholic,15,12,6,90,72,18,8,Sept
88065566178,44075,Angel F Palomino,Male,Troy,Merle N Burrus,Uptown Store,Josef I Sergent,Amir Yusha,Suedka,Alcoholic,14,11,3,42,33,9,9,August
88065566179,44076,Vicki V Broussard,Female,Olean,Twanna Y Manges,Uptown Store,Reatha O Hansford,Amir Yusha,Apple Beer,Alcoholic,30,27,7,210,189,21,9,August
88065566180,44077,Sam C Limones,Male,Peekskill,Reatha Q Breazeale,Main Street,Anitra F Dedmon,Amir Yusha,Birch Beer,Alcoholic,16,13,5,80,65,15,9,August
88065566181,44078,Amelia H Burbank,Female,Port Jervis,Antone E Angel,Main Street,Jeremiah E Isler,Amir Yusha,Boost,Non Alcoholic,9,6,8,72,48,24,9,August
88065566182,44079,Daniel L Nava,Male,Kingston,Merle N Burrus,Uptown Store,Josef I Sergent,Amir Yusha,Cel Ray,Non Alcoholic,5,2,9,45,18,27,9,August
88065566183,44083,Jefferson N Thurman,Male,Little Falls,Twanna Y Manges,Uptown Store,Reatha O Hansford,Amir Yusha,Cheerwine,Non Alcoholic,18,15,2,36,30,6,9,August
88065566184,44082,Forest Z Hacker,Male,Lockport,Reatha Q Breazeale,Main Street,Anitra F Dedmon,Amir Yusha,Chicory Coffee,Non Alcoholic,10,7,5,50,35,15,9,August
88065566185,44082,Colleen B Lenihan,Female,Long Beach,Antone E Angel,Main Street,Jeremiah E Isler,Amir Yusha,Speyburn Bradan,Alcoholic,20,17,7,140,119,21,9,August
88065566186,44083,Elease H Burger,Female,Middletown,Merle N Burrus,Uptown Store,Josef I Sergent,Amir Yusha,Uv Blue,Alcoholic,12,9,7,84,63,21,9,August
88065566187,44084,Benedict B Wix,Male,Watervliet,Twanna Y Manges,Uptown Store,Reatha O Hansford,Amir Yusha,Burnett's,Alcoholic,10,7,15,150,105,45,9,August
88065566188,44085,Minta J Branham,Female,Yakers,Reatha Q Breazeale,Main Street,Anitra F Dedmon,Amir Yusha,Smirnoff,Alcoholic,15,12,3,45,36,9,9,August
88065566189,44086,Cicely W Colton,Female,New York,Antone E Angel,Main Street,Jeremiah E Isler,Amir Yusha,Fireball,Alcoholic,15,12,6,90,72,18,9,August
88065566190,44087,Sheryll X Broadbent,Female,Hempstead,Merle N Burrus,Uptown Store,Josef I Sergent,Amir Yusha,Jose Cuervo,Alcoholic,20,17,10,200,170,30,9,August
88065566191,44088,Margarett E Mulford,Female,New York,Twanna Y Manges,Uptown Store,Reatha O Hansford,Amir Yusha,Agavales,Alcoholic,12,9,11,132,99,33,9,August
88065566192,44089,Zane J Hurdle,Male,Hempstead,Reatha Q Breazeale,Main Street,Anitra F Dedmon,Fenad Grek,Pinnacle,Alcoholic,13,10,3,39,30,9,9,August
88065566193,44093,Fermin L Zapata,Male,Brookhaven,Antone E Angel,Main Street,Jeremiah E Isler,Fenad Grek,Bacardi Rum,Alcoholic,15,12,1,15,12,3,9,August
88065566194,44092,Benedict U Daye,Male,Islip,Merle N Burrus,Uptown Store,Josef I Sergent,Fenad Grek,Suedka,Alcoholic,14,11,1,14,11,3,9,August
88065566195,44092,Sena U Delrosario,Female,Babylon,Twanna Y Manges,Uptown Store,Reatha O Hansford,Fenad Grek,Apple Beer,Alcoholic,30,27,1,30,27,3,9,August
88065566196,44093,Forest Z Blewett,Male,Albany,Reatha Q Breazeale,Main Street,Anitra F Dedmon,Fenad Grek,Birch Beer,Alcoholic,16,13,3,48,39,9,9,August
88065566197,44094,Cassaundra K Polito,Female,Auburn,Antone E Angel,Main Street,Jeremiah E Isler,Fenad Grek,Boost,Non Alcoholic,9,6,4,36,24,12,9,August
88065566198,44095,Wiley U Maske,Male,Betavia,Merle N Burrus,Uptown Store,Josef I Sergent,Fenad Grek,Cel Ray,Non Alcoholic,5,2,5,25,10,15,9,August
88065566199,44096,Taneka Q Church,Female,Beacon,Twanna Y Manges,Uptown Store,Reatha O Hansford,Fenad Grek,Cheerwine,Non Alcoholic,18,15,6,108,90,18,9,August
88065566200,44097,Stanley F Casillas,Male,Choes,Reatha Q Breazeale,Main Street,Anitra F Dedmon,Fenad Grek,Chicory Coffee,Non Alcoholic,10,7,7,70,49,21,9,August
88065566201,44098,Kraig P Brownfield,Male,Fulton,Antone E Angel,Main Street,Jeremiah E Isler,Fenad Grek,Coffee Milk,Non Alcoholic,20,17,11,220,187,33,9,August
88065566202,44099,Clint Q Orear,Male,Geneva,Merle N Burrus,Uptown Store,Josef I Sergent,Fenad Grek,Date Shake,Non Alcoholic,70,67,2,140,134,6,9,August
88065566203,44103,Dawna T Woodbury,Female,Elmira,Twanna Y Manges,Uptown Store,Reatha O Hansford,Fenad Grek,Dr. Enuf,Non Alcoholic,15,12,3,45,36,9,9,August
88065566204,44102,Andria Z Reza,Female,Betavia,Twanna Y Manges,Uptown Store,Reatha O Hansford,Amir Yusha,Dr. Nut,Non Alcoholic,12,9,5,60,45,15,9,August
88065566205,44102,Bertha E Harbison,Female,Beacon,Reatha Q Breazeale,Main Street,Anitra F Dedmon,Amir Yusha,Egg Cream,Non Alcoholic,18,15,2,36,30,6,9,August
88065566206,44103,Bert S Kinkade,Male,Elmira,Twanna Y Manges,Uptown Store,Reatha O Hansford,Amir Yusha,Faygo,Non Alcoholic,23,20,1,23,20,3,9,August
88065566207,44073,Margrett M Confer,Female,Glen Cove,Reatha Q Breazeale,Main Street,Anitra F Dedmon,Amir Yusha,Green River,Non Alcoholic,9,6,6,54,36,18,8,Sept
88065566208,44074,Tuan L Rhymes,Male,New York,Twanna Y Manges,Uptown Store,Reatha O Hansford,Fenad Grek,Ironport,Non Alcoholic,18,15,9,162,135,27,8,Sept
88065566209,44075,Meda I Hayner,Female,Hempstead,Reatha Q Breazeale,Main Street,Anitra F Dedmon,Fenad Grek,Oliver Cromwell,Alcoholic,52,49,10,520,490,30,9,August
88065566210,44076,Adalberto W Creek,Male,Brookhaven,Twanna Y Manges,Uptown Store,Reatha O Hansford,Fenad Grek,Boost,Non Alcoholic,9,6,3,27,18,9,9,August
88065566211,44077,Renaldo K Cheatham,Male,Glen Cove,Reatha Q Breazeale,Main Street,Anitra F Dedmon,Fenad Grek,Cel Ray,Non Alcoholic,5,2,4,20,8,12,9,August
88065566212,44078,Grisel R Whitty,Female,Glens Falls,Twanna Y Manges,Uptown Store,Reatha O Hansford,Fenad Grek,Degrees Vodka,Alcoholic,14,11,5,70,55,15,9,August
88065566213,44079,Clemente S Wiechmann,Male,Hornell ,Reatha Q Breazeale,Main Street,Anitra F Dedmon,Fenad Grek,St. Amdr Cabernet,Alcoholic,6,3,6,36,18,18,9,August
88065566214,44083,Wm S Goldschmidt,Male,Hudson,Twanna Y Manges,Uptown Store,Reatha O Hansford,Fenad Grek,Chicory Coffee,Non Alcoholic,10,7,3,30,21,9,9,August
88065566215,44082,Lamar A Partida,Male,Johnstown,Reatha Q Breazeale,Main Street,Anitra F Dedmon,Fenad Grek,Nake Turtle,Alcoholic,13,10,7,91,70,21,9,August
88065566216,44082,Rex K Dion,Male,Kingston,Twanna Y Manges,Uptown Store,Reatha O Hansford,Fenad Grek,Coffee Milk,Non Alcoholic,20,17,5,100,85,15,9,August
88065566217,44083,Louann X Sakamoto,Female,Little Falls,Reatha Q Breazeale,Main Street,Anitra F Dedmon,Fenad Grek,Gallo XO,Alcoholic,15,12,8,120,96,24,9,August
88065566218,44084,Murray D Pennock,Male,Lockport,Reatha Q Breazeale,Main Street,Anitra F Dedmon,Fenad Grek,Cazadores Tequila,Alcoholic,20,17,9,180,153,27,9,August
88065566219,44085,Rosella E Marron,Female,Long Beach,Twanna Y Manges,Uptown Store,Reatha O Hansford,Fenad Grek,Benchmark Bourbon,Alcoholic,12,9,2,24,18,6,9,August
88065566220,44086,Nelida E Cheeks,Female,Middletown,Reatha Q Breazeale,Main Street,Anitra F Dedmon,Fenad Grek,Janie Stewart,Alcoholic,16,13,5,80,65,15,9,August
88065566221,44087,Roselia F Britton,Female,Mount,Reatha Q Breazeale,Main Street,Anitra F Dedmon,Fenad Grek,Date Shake,Non Alcoholic,70,67,7,490,469,21,9,August
88065566222,44088,Gilberto U Greaves,Male,New York,Reatha Q Breazeale,Main Street,Anitra F Dedmon,Fenad Grek,Dr. Enuf,Non Alcoholic,15,12,7,105,84,21,9,August
88065566223,44089,Keven A Jewell,Male,New York,Antone E Angel,Main Street,Jeremiah E Isler,Amir Yusha,Janie Stewart,Alcoholic,16,13,15,240,195,45,9,August
88065566224,44093,Kate O Paull,Female,Hempstead,Antone E Angel,Main Street,Jeremiah E Isler,Amir Yusha,Speyburn Bradan,Alcoholic,20,17,3,60,51,9,9,August
88065566225,44092,Marni O Otter,Female,Brookhaven,Merle N Burrus,Uptown Store,Josef I Sergent,Amir Yusha,Uv Blue,Alcoholic,12,9,6,72,54,18,9,August
88065566226,44092,Augusta G Kircher,Female,Islip,Twanna Y Manges,Uptown Store,Reatha O Hansford,Amir Yusha,Dr. Nut,Non Alcoholic,12,9,10,120,90,30,9,August
88065566227,44093,Lincoln D Cauley,Male,Babylon,Reatha Q Breazeale,Main Street,Anitra F Dedmon,Amir Yusha,Egg Cream,Non Alcoholic,18,15,11,198,165,33,9,August
88065566228,44094,Ramona W Rand,Female,Albany,Antone E Angel,Main Street,Jeremiah E Isler,Amir Yusha,Burnett's,Alcoholic,10,7,3,30,21,9,9,August
88065566229,44095,Davis Z Gaylor,Male,Auburn,Antone E Angel,Main Street,Jeremiah E Isler,Amir Yusha,Smirnoff,Alcoholic,15,12,1,15,12,3,9,August
88065566230,44096,Margit E Gallion,Female,Betavia,Merle N Burrus,Uptown Store,Josef I Sergent,Amir Yusha,Fireball,Alcoholic,15,12,1,15,12,3,9,August
88065566231,44097,Sharyl Y Torian,Female,Beacon,Twanna Y Manges,Uptown Store,Reatha O Hansford,Amir Yusha,Faygo,Non Alcoholic,23,20,1,23,20,3,9,August
88065566232,44098,Buddy W Lofgren,Male,Choes,Reatha Q Breazeale,Main Street,Anitra F Dedmon,Amir Yusha,Green River,Non Alcoholic,9,6,3,27,18,9,9,August
88065566233,44099,Malcolm Y Bonaparte,Male,Fulton,Antone E Angel,Main Street,Jeremiah E Isler,Amir Yusha,Ironport,Non Alcoholic,18,15,4,72,60,12,9,August
88065566234,44103,Marissa S Hughes,Female,Beacon,Twanna Y Manges,Uptown Store,Reatha O Hansford,Amir Yusha,Suedka,Alcoholic,14,11,5,70,55,15,9,August
88065566235,44102,Paz J Hegwood,Female,Choes,Reatha Q Breazeale,Main Street,Anitra F Dedmon,Amir Yusha,Apple Beer,Alcoholic,30,27,6,180,162,18,9,August
88065566236,44102,Jacinda X Michalec,Female,Fulton,Antone E Angel,Main Street,Jeremiah E Isler,Amir Yusha,Birch Beer,Alcoholic,16,13,7,112,91,21,9,August
88065566237,44103,August F Dones,Male,Beacon,Twanna Y Manges,Uptown Store,Reatha O Hansford,Amir Yusha,Oliver Cromwell,Alcoholic,52,49,11,572,539,33,9,August
88065566238,44073,Sherlene E Mcdaniel,Female,Choes,Reatha Q Breazeale,Main Street,Anitra F Dedmon,Amir Yusha,Degrees Vodka,Alcoholic,14,11,2,28,22,6,8,Sept
88065566239,44074,Linette Q Menard,Female,Fulton,Antone E Angel,Main Street,Jeremiah E Isler,Amir Yusha,St. Amdr Cabernet,Alcoholic,6,3,3,18,9,9,8,Sept
88065566240,44075,Emmanuel G Chamorro,Male,Beacon,Twanna Y Manges,Uptown Store,Reatha O Hansford,Amir Yusha,Nake Turtle,Alcoholic,13,10,5,65,50,15,9,August
88065566241,44076,Jeramy T Londono,Male,Choes,Reatha Q Breazeale,Main Street,Anitra F Dedmon,Amir Yusha,Gallo XO,Alcoholic,15,12,2,30,24,6,9,August
88065566242,44077,Freddie C Headen,Male,Fulton,Antone E Angel,Main Street,Jeremiah E Isler,Amir Yusha,Cazadores Tequila,Alcoholic,20,17,1,20,17,3,9,August
88065566243,44078,Stefanie P Rose,Female,Beacon,Twanna Y Manges,Uptown Store,Reatha O Hansford,Amir Yusha,Benchmark Bourbon,Alcoholic,12,9,6,72,54,18,9,August
88065566244,44092,Paola R Timberlake,Female,Choes,Reatha Q Breazeale,Main Street,Anitra F Dedmon,Amir Yusha,Janie Stewart,Alcoholic,16,13,9,144,117,27,9,August
88065566245,44092,Bridget D Spadaro,Female,Fulton,Antone E Angel,Main Street,Jeremiah E Isler,Amir Yusha,Speyburn Bradan,Alcoholic,20,17,10,200,170,30,9,August
88065566246,44093,Mauricio I Streets,Male,Beacon,Twanna Y Manges,Uptown Store,Reatha O Hansford,Amir Yusha,Uv Blue,Alcoholic,12,9,3,36,27,9,9,August
88065566247,44094,Les V Bejarano,Male,Choes,Reatha Q Breazeale,Main Street,Anitra F Dedmon,Amir Yusha,Burnett's,Alcoholic,10,7,4,40,28,12,9,August
88065566248,44095,Vinita E Chamber,Female,Fulton,Antone E Angel,Main Street,Jeremiah E Isler,Amir Yusha,Smirnoff,Alcoholic,15,12,5,75,60,15,9,August
88065566249,44096,Neil Z Stoughton,Male,Beacon,Twanna Y Manges,Uptown Store,Reatha O Hansford,Amir Yusha,Fireball,Alcoholic,15,12,6,90,72,18,9,August
88065566250,44097,Kassie Q Binder,Female,Choes,Reatha Q Breazeale,Main Street,Anitra F Dedmon,Amir Yusha,Jose Cuervo,Alcoholic,20,17,3,60,51,9,9,August
88065566251,44098,Carlton P Mahurin,Male,Fulton,Antone E Angel,Main Street,Jeremiah E Isler,Amir Yusha,Agavales,Alcoholic,12,9,7,84,63,21,9,August
88065566252,44099,Mei H Silvera,Female,Beacon,Twanna Y Manges,Uptown Store,Reatha O Hansford,Amir Yusha,Pinnacle,Alcoholic,13,10,5,65,50,15,9,August
88065566253,44103,Cindie T Madden,Female,Choes,Reatha Q Breazeale,Main Street,Anitra F Dedmon,Amir Yusha,Bacardi Rum,Alcoholic,15,12,8,120,96,24,9,August
88065566254,44102,Van E Broadbent,Male,Fulton,Antone E Angel,Main Street,Jeremiah E Isler,Amir Yusha,Suedka,Alcoholic,14,11,9,126,99,27,9,August
88065566255,44102,Joanna M Sandefur,Female,Beacon,Twanna Y Manges,Uptown Store,Reatha O Hansford,Amir Yusha,Apple Beer,Alcoholic,30,27,2,60,54,6,9,August
88065566256,44103,Estella E Miley,Female,Choes,Reatha Q Breazeale,Main Street,Anitra F Dedmon,Amir Yusha,Birch Beer,Alcoholic,16,13,5,80,65,15,9,August
88065566257,44073,Liana T Quesenberry,Female,Fulton,Antone E Angel,Main Street,Jeremiah E Isler,Amir Yusha,Boost,Non Alcoholic,9,6,7,63,42,21,8,Sept
88065566258,44074,Guy S Troy,Male,Beacon,Twanna Y Manges,Uptown Store,Reatha O Hansford,Amir Yusha,Cel Ray,Non Alcoholic,5,2,7,35,14,21,8,Sept
88065566259,44075,Isiah S Coppock,Male,Choes,Reatha Q Breazeale,Main Street,Anitra F Dedmon,Amir Yusha,Cheerwine,Non Alcoholic,18,15,15,270,225,45,9,August
88065566260,44076,Loren H Mckenzie,Female,Fulton,Antone E Angel,Main Street,Jeremiah E Isler,Amir Yusha,Chicory Coffee,Non Alcoholic,10,7,3,30,21,9,9,August
88065566261,44077,Gwyn I Parish,Female,Beacon,Twanna Y Manges,Uptown Store,Reatha O Hansford,Amir Yusha,Coffee Milk,Non Alcoholic,20,17,6,120,102,18,9,August
88065566262,44078,Norris P Ewen,Male,Choes,Reatha Q Breazeale,Main Street,Anitra F Dedmon,Amir Yusha,Date Shake,Non Alcoholic,70,67,10,700,670,30,9,August
88065566263,44092,Tayna L Covarrubias,Female,Fulton,Antone E Angel,Main Street,Jeremiah E Isler,Amir Yusha,Dr. Enuf,Non Alcoholic,15,12,11,165,132,33,9,August
88065566264,44092,Asley F Mcewan,Female,Beacon,Twanna Y Manges,Uptown Store,Reatha O Hansford,Amir Yusha,Dr. Nut,Non Alcoholic,12,9,3,36,27,9,9,August
88065566265,44093,Jeremiah N Curran,Male,Choes,Reatha Q Breazeale,Main Street,Anitra F Dedmon,Amir Yusha,Egg Cream,Non Alcoholic,18,15,1,18,15,3,9,August
88065566266,44094,Troy J Higbee,Male,Fulton,Antone E Angel,Main Street,Jeremiah E Isler,Amir Yusha,Faygo,Non Alcoholic,23,20,1,23,20,3,9,August
88065566267,44095,Lesha K Cai,Female,Beacon,Twanna Y Manges,Uptown Store,Reatha O Hansford,Amir Yusha,Green River,Non Alcoholic,9,6,1,9,6,3,9,August
88065566268,44096,Denis T Yelle,Male,Choes,Reatha Q Breazeale,Main Street,Anitra F Dedmon,Amir Yusha,Ironport,Non Alcoholic,18,15,3,54,45,9,9,August
88065566269,44097,Krissy S Valazquez,Female,Fulton,Antone E Angel,Main Street,Jeremiah E Isler,Amir Yusha,Oliver Cromwell,Alcoholic,52,49,4,208,196,12,9,August
