Sales ID,Sales Date,Customer Name,Gender,Stores,Sales Reps,Product,Category,Qty,Trans.Types,Price,Cost,Total Sales,COGS,Gross Profit,Week days
ID933,22-06-2020,Scott K Ricro,Male,Harrison,Winner Sanda,Brogues,Women Bag,2,Sales,22000,20000,44000,40000,4000,Mon
ID934,23-06-2020,Rosemarie K Felrows,Male,Holbrook,Peter Pan,Shoe Bag,Female Bag,2,Sales,7700,7000,15400,14000,1400,Tue
ID935,24-06-2020,Lisette F Cowrey,Male,Freeport,Farida Ibrahim,Heels,Women Bag,3,Sales,22000,20000,66000,60000,6000,Wed
ID936,26-06-2020,Molly U Rasrh,Female,Freeport,Farida Ibrahim,Calf Boots Men,Men Shoes,1,Sales,44000,40000,44000,40000,4000,Fri
ID937,26-06-2020,Felisha Q Ettrnger,Female,Garden City,Felex Ada,Foot Ball Boots Women,Women Bag,2,Sales,19800,18000,39600,36000,3600,Fri
ID938,27-06-2020,Linwood H Carrer,Female,Harrison,Winner Sanda,Leader Hand Bag White,Female Bag,2,Sales,9950,9000,19900,18000,1900,Sat
ID939,26-06-2020,Madelyn W Boor,Male,Holbrook,Peter Pan,Leader Hand Bag Black,Female Bag,2,Sales,7700,7000,15400,14000,1400,Fri
ID940,29-06-2020,Angelo B Fitrmaurice,Male,Freeport,Farida Ibrahim,Bag Pack,Male Bags,4,Sales,11000,10000,44000,40000,4000,Mon
ID941,30-06-2020,Gregory I Kidrell,Male,Freeport,Farida Ibrahim,Foot Ball Boots Men,Men Shoes,1,Sales,13200,12000,13200,12000,1200,Tue
ID942,03-06-2020,Bart B Gilrrease,Male,Garden City,Felex Ada,Canvas Shoes,Men Shoes,2,Sales,9950,9000,19900,18000,1900,Wed
ID943,01-06-2020,Warner I Manry,Female,Harrison,Winner Sanda,Wellington Boots,Women Bag,2,Sales,7700,7000,15400,14000,1400,Mon
ID944,02-06-2020,Lala R Denran,Male,Holbrook,Peter Pan,Flip Flops,Women Bag,4,Sales,11000,10000,44000,40000,4000,Tue
ID945,03-06-2020,Elsie S Deprz,Male,Freeport,Farida Ibrahim,Mules,Female Bag,1,Sales,13200,12000,13200,12000,1200,Wed
ID946,04-06-2020,Verla H Conrreras,Male,Holbrook,Peter Pan,Calf Boots Men,Men Shoes,2,Sales,9950,9000,19900,18000,1900,Thu
ID947,06-06-2020,America V Lobrl,Male,Freeport,Farida Ibrahim,Foot Ball Boots Women,Women Bag,2,Sales,7700,7000,15400,14000,1400,Sat
ID948,06-06-2020,Walter R Sedron,Male,Holbrook,Peter Pan,Leader Hand Bag White,Female Bag,1,Sales,11000,10000,11000,10000,1000,Sat
ID949,07-06-2020,Margarito M Oxerdine,Male,Freeport,Farida Ibrahim,Leader Hand Bag Black,Female Bag,1,Sales,7700,7000,7700,7000,700,Sun
ID950,06-06-2020,Arnoldo D Mckren,Male,Holbrook,Peter Pan,Military Boots Women,Women Bag,2,Sales,9950,9000,19900,18000,1900,Sat
ID951,09-06-2020,Kieth D Casrelli,Male,Freeport,Farida Ibrahim,Court Shoes,Women Bag,2,Sales,19800,18000,39600,36000,3600,Tue
ID952,10-06-2020,Ngoc P Pogre,Male,Holbrook,Peter Pan,Military Boots Women,Women Bag,1,Sales,44000,40000,44000,40000,4000,Wed
ID953,11-06-2020,Delana I Selrridge,Male,Freeport,Farida Ibrahim,Court Shoes,Women Bag,1,Sales,22000,20000,22000,20000,2000,Thu
ID954,12-06-2020,Liane U Grarton,Male,Holbrook,Peter Pan,Brogues,Women Bag,2,Sales,13000,12000,26000,24000,2000,Fri
ID955,13-06-2020,Vikki N Lezrma,Male,Freeport,Farida Ibrahim,Shoe Bag,Female Bag,2,Sales,6700,5000,13400,10000,3400,Sat
ID956,14-06-2020,Allyn O Farrior,Male,Holbrook,Peter Pan,Foot Ball Boots Women,Women Bag,1,Sales,6700,5001,6700,5001,1699,Sun
ID957,16-06-2020,Glady Q Kumr,Female,Freeport,Farida Ibrahim,Leader Hand Bag White,Female Bag,1,Sales,6700,5002,6700,5002,1698,Tue
ID958,16-06-2020,Oscar R Bovre,Female,Holbrook,Peter Pan,Leader Hand Bag Black,Female Bag,2,Sales,6700,5000,13400,10000,3400,Tue
ID959,17-06-2020,Valene Z Woormansee,Female,Freeport,Farida Ibrahim,Calf Boots Men,Men Shoes,2,Sales,6700,5001,13400,10002,3398,Wed
ID960,16-06-2020,Richard C Truran,Male,Holbrook,Peter Pan,Foot Ball Boots Women,Women Bag,1,Sales,6700,5002,6700,5002,1698,Tue
ID961,19-06-2020,Luigi G Lemro,Male,Freeport,Farida Ibrahim,Leader Hand Bag White,Female Bag,1,Sales,6700,5000,6700,5000,1700,Fri
ID962,20-06-2020,Isaiah G Parrish,Male,Holbrook,Peter Pan,Leader Hand Bag Black,Female Bag,2,Sales,6700,5001,13400,10002,3398,Sat
ID963,21-06-2020,Scott D Torrey,Male,Freeport,Farida Ibrahim,Flip Flops,Women Bag,2,Sales,6700,5002,13400,10004,3396,Sun
ID964,22-06-2020,Shirl M Carrballo,Female,Holbrook,Peter Pan,Mules,Female Bag,1,Sales,22000,20000,22000,20000,2000,Mon
ID965,23-06-2020,Robin Z Sterart,Male,Freeport,Farida Ibrahim,Loafers,Women Bag,1,Returned,10000,9000,10000,9000,1000,Tue
ID966,24-06-2020,Shasta P Depry,Male,Freeport,Farida Ibrahim,Gladiator sandals,Women Bag,1,Sales,8500,7600,8500,7600,900,Wed
ID967,26-06-2020,Jorge R Cogrlan,Male,Garden City,Felex Ada,Trainers Men,Men Shoes,2,Returned,8500,7600,17000,15200,1800,Fri
ID968,26-06-2020,Myles G Strrm,Male,Harrison,Winner Sanda,Trainers Women,Women Bag,3,Sales,13200,12000,39600,36000,3600,Fri
ID969,27-06-2020,Herlinda U Negron,Male,Holbrook,Peter Pan,Military Boots Women,Women Bag,2,Sales,22000,20000,44000,40000,4000,Sat
ID970,26-06-2020,Debbie C Liprey,Male,Freeport,Farida Ibrahim,Court Shoes,Women Bag,2,Sales,7700,7000,15400,14000,1400,Fri
ID971,29-06-2020,Jenell S Saurrs,Male,Freeport,Farida Ibrahim,Calf Boots Men,Men Shoes,3,Sales,22000,20000,66000,60000,6000,Mon
ID972,30-06-2020,Leda Y Fabre,Male,Garden City,Felex Ada,Foot Ball Boots Women,Women Bag,1,Sales,44000,40000,44000,40000,4000,Tue
ID973,01-06-2020,,Male,Harrison,Winner Sanda,Military Boots Women,Women Bag,2,Sales,19800,18000,39600,36000,3600,Mon
ID974,01-06-2020,Gerry D Woorery,Male,Holbrook,Peter Pan,Court Shoes,Women Bag,2,Sales,9950,9000,19900,18000,1900,Mon
ID975,02-06-2020,Berna Z Storler,Male,Freeport,Farida Ibrahim,Brogues,Women Bag,2,Sales,7700,7000,15400,14000,1400,Tue
ID976,03-06-2020,Adam B Katrer,Male,Freeport,Farida Ibrahim,Shoe Bag,Female Bag,4,Sales,11000,10000,44000,40000,4000,Wed
ID977,04-06-2020,Kellee L Grarelle,Male,Garden City,Felex Ada,Leader Hand Bag Black,Female Bag,1,Sales,13200,12000,13200,12000,1200,Thu
ID978,06-06-2020,Shavon K Wesrott,Female,Harrison,Winner Sanda,Bag Pack,Male Bags,2,Sales,9950,9000,19900,18000,1900,Sat
ID979,06-06-2020,Rozanne N Mierke,Female,Holbrook,Peter Pan,Foot Ball Boots Men,Men Shoes,2,Sales,7700,7000,15400,14000,1400,Sat
ID980,07-06-2020,Randee O Casrity,Female,Freeport,Farida Ibrahim,Canvas Shoes,Men Shoes,4,Sales,11000,10000,44000,40000,4000,Sun
ID981,06-06-2020,Shemika D Porrerfield,Male,Freeport,Farida Ibrahim,Wellington Boots,Women Bag,1,Sales,13200,12000,13200,12000,1200,Sat
ID982,09-06-2020,Donte H Grarger,Male,Garden City,Felex Ada,Flip Flops,Women Bag,2,Sales,1900,1800,3800,3600,200,Tue
ID983,10-06-2020,Ahmed I Strrpe,Male,Harrison,Winner Sanda,Mules,Female Bag,2,Sales,200,190,400,380,20,Wed
ID984,11-06-2020,Boris A Mccrwn,Male,Holbrook,Peter Pan,Loafers,Women Bag,1,Sales,2250,2200,2250,2200,50,Thu
ID985,12-06-2020,Omer H Mourtrie,Female,Freeport,Farida Ibrahim,Gladiator sandals,Women Bag,1,Sales,100,90,100,90,10,Fri
ID986,13-06-2020,Hiram K Storely,Male,Freeport,Farida Ibrahim,Trainers Men,Men Shoes,2,Sales,100,80,200,160,40,Sat
ID987,14-06-2020,Deanna P Scorgin,Male,Garden City,Felex Ada,Trainers Women,Women Bag,2,Sales,2000,1850,4000,3700,300,Sun
ID988,16-06-2020,Maris S Brirgs,Male,Harrison,Winner Sanda,Military Boots Women,Women Bag,1,Sales,9500,8000,9500,8000,1500,Tue
ID989,16-06-2020,Lona T Colrar,Male,Holbrook,Peter Pan,Court Shoes,Women Bag,1,Sales,4700,4000,4700,4000,700,Tue
ID990,17-06-2020,Eldridge M Benringfield,Male,Freeport,Farida Ibrahim,Brogues,Women Bag,2,Sales,400,360,800,720,80,Wed
ID991,16-06-2020,Jimmie A Rorre,Male,Freeport,Farida Ibrahim,Shoe Bag,Female Bag,2,Sales,100,90,200,180,20,Tue
ID992,19-06-2020,Rachelle M Burrhead,Male,Garden City,Felex Ada,Heels,Women Bag,1,Sales,1600,1590,1600,1590,10,Fri
ID993,20-06-2020,Miguel P Karr,Male,Harrison,Winner Sanda,Military Boots Women,Women Bag,1,Sales,50,45,50,45,5,Sat
ID994,21-06-2020,Raye T Wilrmon,Male,Holbrook,Peter Pan,Court Shoes,Women Bag,2,Sales,600,450,1200,900,300,Sun
ID995,22-06-2020,Christi H Amarer,Male,Freeport,Farida Ibrahim,Brogues,Women Bag,2,Sales,170,150,340,300,40,Mon
ID996,23-06-2020,Liberty A Shrryer,Male,Freeport,Farida Ibrahim,Shoe Bag,Female Bag,1,Sales,25,20,25,20,5,Tue
ID997,24-06-2020,Zack H Mumrw,Male,Garden City,Felex Ada,Bag Pack,Male Bags,1,Sales,6700,5000,6700,5000,1700,Wed
ID998,26-06-2020,Blanch Y Mysriwiec,Male,Harrison,Winner Sanda,Foot Ball Boots Men,Men Shoes,2,Sales,6700,5001,13400,10002,3398,Fri
ID999,26-06-2020,Tammy Z Lorrntz,Female,Holbrook,Peter Pan,Canvas Shoes,Men Shoes,2,Sales,6700,5002,13400,10004,3396,Fri
ID1000,27-06-2020,Maximina K Frares,Female,Freeport,Farida Ibrahim,Wellington Boots,Women Bag,1,Sales,22000,20000,22000,20000,2000,Sat
ID1001,26-06-2020,Kiara G Abrrhamson,Female,Freeport,Farida Ibrahim,Flip Flops,Women Bag,1,Returned,11000,10000,11000,10000,1000,Fri
ID1002,29-06-2020,Retha G Neary,Male,Garden City,Felex Ada,Mules,Female Bag,1,Sales,8500,7600,8500,7600,900,Mon
ID1003,30-06-2020,Andre Q Maxrn,Male,Harrison,Winner Sanda,Calf Boots Men,Men Shoes,2,Sales,8500,7600,17000,15200,1800,Tue
ID1004,01-06-2020,Vern T Lomrli,Male,Holbrook,Peter Pan,Foot Ball Boots Women,Women Bag,3,Sales,13200,12000,39600,36000,3600,Mon
ID1005,01-06-2020,Erin K Stcrair,Male,Freeport,Farida Ibrahim,Leader Hand Bag White,Female Bag,2,Sales,22000,20000,44000,40000,4000,Mon
ID1006,02-06-2020,Detra D Rymrr,Female,Freeport,Farida Ibrahim,Leader Hand Bag Black,Female Bag,2,Sales,7700,7000,15400,14000,1400,Tue
ID1007,03-06-2020,Doug B Sourhwick,Male,Garden City,Felex Ada,Military Boots Women,Women Bag,3,Sales,22000,20000,66000,60000,6000,Wed
ID1008,04-06-2020,Gia M Casrs,Male,Harrison,Winner Sanda,Court Shoes,Women Bag,1,Sales,44000,40000,44000,40000,4000,Thu
ID1009,06-06-2020,Emeline I Ricrer,Male,Holbrook,Peter Pan,Brogues,Women Bag,2,Sales,19800,18000,39600,36000,3600,Sat
ID1010,06-06-2020,Richard J Fetrer,Male,Freeport,Farida Ibrahim,Shoe Bag,Female Bag,2,Sales,9950,9000,19900,18000,1900,Sat
ID1011,07-06-2020,Rick Y Haerner,Male,Freeport,Farida Ibrahim,Heels,Women Bag,2,Sales,7700,7000,15400,14000,1400,Sun
ID1012,06-06-2020,Shannon J Forre,Male,Garden City,Felex Ada,Calf Boots Men,Men Shoes,4,Sales,11000,10000,44000,40000,4000,Sat
ID1013,09-06-2020,Gabriel E Pearsall,Male,Harrison,Winner Sanda,Military Boots Women,Women Bag,1,Sales,13200,12000,13200,12000,1200,Tue
ID1014,10-06-2020,Geri M Tutrill,Male,Holbrook,Peter Pan,Court Shoes,Women Bag,2,Sales,1900,1800,3800,3600,200,Wed
ID1015,11-06-2020,Lauren R Henressy,Male,Freeport,Farida Ibrahim,Brogues,Women Bag,2,Sales,200,190,400,380,20,Thu
ID1016,12-06-2020,Monty C Hugres,Male,Freeport,Farida Ibrahim,Shoe Bag,Female Bag,4,Sales,2250,2200,9000,8800,200,Fri
ID1017,13-06-2020,Bryant L Kinrman,Male,Garden City,Felex Ada,Foot Ball Boots Women,Women Bag,1,Sales,100,90,100,90,10,Sat
ID1018,14-06-2020,Giovanna M Clirt,Male,Harrison,Winner Sanda,Leader Hand Bag White,Female Bag,2,Sales,100,80,200,160,40,Sun
ID1019,16-06-2020,Tracie J Winrbarger,Male,Holbrook,Peter Pan,Leader Hand Bag Black,Female Bag,2,Sales,2000,1850,4000,3700,300,Tue
ID1020,16-06-2020,Narcisa C Rayrurn,Female,Freeport,Farida Ibrahim,Flip Flops,Women Bag,1,Sales,9500,8000,9500,8000,1500,Tue
ID1021,17-06-2020,Almeda M Dunrord,Female,Freeport,Farida Ibrahim,Mules,Female Bag,1,Sales,4700,4000,4700,4000,700,Wed
ID1022,16-06-2020,Melida R Corre,Female,Garden City,Felex Ada,Loafers,Women Bag,2,Sales,400,360,800,720,80,Tue
ID1023,19-06-2020,Armando H Searorn,Male,Harrison,Winner Sanda,Gladiator sandals,Women Bag,2,Sales,100,90,200,180,20,Fri
ID1024,20-06-2020,Efrain L Wasr,Male,Holbrook,Peter Pan,Trainers Men,Men Shoes,1,Sales,1600,1590,1600,1590,10,Sat
ID1025,21-06-2020,Edra M Gutrrie,Male,Freeport,Farida Ibrahim,Trainers Women,Women Bag,1,Sales,50,45,50,45,5,Sun
ID1026,22-06-2020,Harland S Renrhaw,Male,Freeport,Farida Ibrahim,Military Boots Women,Women Bag,2,Sales,600,450,1200,900,300,Mon
ID1027,23-06-2020,Leroy H Styron,Female,Garden City,Felex Ada,Court Shoes,Women Bag,2,Sales,170,150,340,300,40,Tue
ID1028,24-06-2020,Maryln H Sprrngfield,Male,Harrison,Winner Sanda,Brogues,Women Bag,1,Sales,25,20,25,20,5,Wed
ID1029,26-06-2020,Elenora S Whirehill,Male,Holbrook,Peter Pan,Shoe Bag,Female Bag,1,Sales,6700,5002,6700,5002,1698,Fri
ID1030,26-06-2020,,Male,Freeport,Farida Ibrahim,Heels,Women Bag,2,Sales,6700,5000,13400,10000,3400,Fri
ID1031,27-06-2020,Dorethea U Engram,Male,Freeport,Farida Ibrahim,Calf Boots Men,Men Shoes,2,Sales,6700,5001,13400,10002,3398,Sat
ID1032,26-06-2020,Anibal F Pierer,Male,Garden City,Felex Ada,Foot Ball Boots Women,Women Bag,1,Sales,6700,5002,6700,5002,1698,Fri
ID1033,29-06-2020,Ula W Harrl,Male,Harrison,Winner Sanda,Military Boots Women,Women Bag,1,Sales,6700,5000,6700,5000,1700,Mon
ID1034,30-06-2020,,Male,Holbrook,Peter Pan,Court Shoes,Women Bag,2,Sales,6700,5001,13400,10002,3398,Tue
ID1035,01-06-2020,Brent U Perrman,Male,Freeport,Farida Ibrahim,Brogues,Women Bag,2,Sales,6700,5002,13400,10004,3396,Mon
ID1036,01-06-2020,Eveline B Strrcker,Male,Freeport,Farida Ibrahim,Shoe Bag,Female Bag,1,Sales,22000,20000,22000,20000,2000,Mon
ID1037,02-06-2020,Keila A Lucrs,Male,Garden City,Felex Ada,Canvas Shoes,Men Shoes,1,Returned,11000,10000,11000,10000,1000,Tue
ID1038,03-06-2020,Aliza X Samrons,Male,Harrison,Winner Sanda,Wellington Boots,Women Bag,1,Sales,8500,7600,8500,7600,900,Wed
ID1039,04-06-2020,Bennie E Manrredi,Male,Holbrook,Peter Pan,Flip Flops,Women Bag,2,Returned,8500,7600,17000,15200,1800,Thu
ID1040,06-06-2020,Lucinda Z Borron,Male,Freeport,Farida Ibrahim,Mules,Female Bag,3,Sales,13200,12000,39600,36000,3600,Sat
ID1041,06-06-2020,Keila F Lofrand,Female,Freeport,Farida Ibrahim,Loafers,Women Bag,2,Sales,22000,20000,44000,40000,4000,Sat
ID1042,07-06-2020,Royce K Goorwyn,Female,Garden City,Felex Ada,Gladiator sandals,Women Bag,2,Sales,7700,7000,15400,14000,1400,Sun
ID1043,06-06-2020,Rickey I Delr,Female,Harrison,Winner Sanda,Trainers Men,Men Shoes,3,Sales,22000,20000,66000,60000,6000,Sat
ID1044,09-06-2020,Delsie R Tenrison,Male,Holbrook,Peter Pan,Trainers Women,Women Bag,1,Sales,44000,40000,44000,40000,4000,Tue
ID1045,10-06-2020,Jayme B Shirer,Male,Freeport,Farida Ibrahim,Military Boots Women,Women Bag,2,Sales,19800,18000,39600,36000,3600,Wed
ID1046,11-06-2020,Gilbert M Wolrgram,Male,Freeport,Farida Ibrahim,Court Shoes,Women Bag,2,Sales,9950,9000,19900,18000,1900,Thu
ID1047,12-06-2020,Isabella X Rusrell,Male,Garden City,Felex Ada,Brogues,Women Bag,2,Sales,7700,7000,15400,14000,1400,Fri
ID1048,13-06-2020,Rueben X Pidreon,Female,Harrison,Winner Sanda,Shoe Bag,Female Bag,4,Sales,11000,10000,44000,40000,4000,Sat
ID1049,14-06-2020,Raymond U Flarin,Male,Holbrook,Peter Pan,Heels,Women Bag,1,Sales,13200,12000,13200,12000,1200,Sun
ID1050,16-06-2020,Larry K Masr,Male,Freeport,Farida Ibrahim,Calf Boots Men,Men Shoes,2,Sales,9950,9000,19900,18000,1900,Tue
ID1051,16-06-2020,Nicolle A Crorhers,Male,Freeport,Farida Ibrahim,Foot Ball Boots Women,Women Bag,2,Sales,7700,7000,15400,14000,1400,Tue
ID1052,17-06-2020,Gustavo F Roure,Male,Garden City,Felex Ada,Leader Hand Bag White,Female Bag,4,Sales,11000,10000,44000,40000,4000,Wed
ID1053,16-06-2020,Victoria H Musron,Male,Harrison,Winner Sanda,Military Boots Women,Women Bag,1,Sales,13200,12000,13200,12000,1200,Tue
ID1054,19-06-2020,Dawne Y Garrner,Male,Holbrook,Peter Pan,Court Shoes,Women Bag,2,Sales,9950,9000,19900,18000,1900,Fri
ID1055,20-06-2020,Newton L Crorartie,Male,Holbrook,Peter Pan,Brogues,Women Bag,2,Sales,7700,7000,15400,14000,1400,Sat
ID1056,21-06-2020,Doria Z Crorse,Male,Holbrook,Peter Pan,Shoe Bag,Female Bag,1,Sales,11000,10000,11000,10000,1000,Sun
ID1057,22-06-2020,,Male,Holbrook,Peter Pan,Foot Ball Boots Women,Women Bag,1,Sales,7700,7000,7700,7000,700,Mon
ID1058,23-06-2020,Audrea K Paprneau,Male,Holbrook,Peter Pan,Leader Hand Bag White,Female Bag,2,Sales,9950,9000,19900,18000,1900,Tue
ID1059,24-06-2020,Rhett H Goore,Male,Holbrook,Peter Pan,Leader Hand Bag Black,Female Bag,2,Sales,19800,18000,39600,36000,3600,Wed
ID1060,26-06-2020,Royal U Okerfe,Male,Holbrook,Peter Pan,Loafers,Women Bag,1,Sales,44000,40000,44000,40000,4000,Fri
ID1061,26-06-2020,Keith Q Ofarrell,Male,Holbrook,Peter Pan,Gladiator sandals,Women Bag,1,Sales,22000,20000,22000,20000,2000,Fri
ID1062,27-06-2020,Exie C Brarham,Female,Holbrook,Peter Pan,Trainers Men,Men Shoes,2,Sales,13000,12000,26000,24000,2000,Sat
ID1063,26-06-2020,George U Clorser,Female,Holbrook,Peter Pan,Trainers Women,Women Bag,2,Sales,6700,5000,13400,10000,3400,Fri
ID1064,29-06-2020,Benny S Brirker,Female,Holbrook,Peter Pan,Military Boots Women,Women Bag,1,Sales,6700,5001,6700,5001,1699,Mon
ID1065,30-06-2020,Forrest Q Zelr,Male,Holbrook,Peter Pan,Court Shoes,Women Bag,1,Sales,6700,5002,6700,5002,1698,Tue
ID1066,01-06-2020,Audrie X Mccrmmon,Male,Holbrook,Peter Pan,Brogues,Women Bag,2,Sales,6700,5000,13400,10000,3400,Mon
ID1067,01-06-2020,Marylyn K Ditro,Male,Holbrook,Peter Pan,Shoe Bag,Female Bag,2,Sales,6700,5001,13400,10002,3398,Mon
ID1068,02-06-2020,Kori J Fairfax,Male,Holbrook,Peter Pan,Heels,Women Bag,1,Sales,6700,5002,6700,5002,1698,Tue
ID1069,03-06-2020,Lamar W Estrll,Female,Holbrook,Peter Pan,Calf Boots Men,Men Shoes,1,Sales,6700,5000,6700,5000,1700,Wed
ID1070,01-07-2020,Giuseppe D Chorinard,Male,Holbrook,Peter Pan,Military Boots Women,Women Bag,1,Sales,2250,2200,2250,2200,50,Wed
ID1071,02-07-2020,Khalilah A Camro,Male,Freeport,Farida Ibrahim,Court Shoes,Women Bag,1,Sales,100,90,100,90,10,Thu
ID1072,03-07-2020,Darcel P Burrord,Male,Garden City,Felex Ada,Brogues,Women Bag,2,Sales,100,80,200,160,40,Fri
ID1073,04-07-2020,August C Navrrette,Female,Harrison,Winner Sanda,Military Boots Women,Female Bag,2,Sales,2000,1850,4000,3700,300,Sat
ID1074,07-07-2020,Lanelle W Berranga,Female,Holbrook,Peter Pan,Court Shoes,Women Bag,1,Sales,9500,8000,9500,8000,1500,Tue
ID1075,07-07-2020,Allene T Lepr,Female,Freeport,Farida Ibrahim,Brogues,Men Shoes,100,Sales,4700,4000,470000,400000,70000,Tue
ID1076,07-07-2020,Eladia A Brargs,Male,Freeport,Farida Ibrahim,Military Boots Women,Women Bag,2,Sales,400,360,800,720,80,Tue
ID1077,07-07-2020,Agnes D Dour,Male,Garden City,Felex Ada,Court Shoes,Female Bag,2,Sales,100,90,200,180,20,Tue
ID1078,07-07-2020,,Male,Harrison,Winner Sanda,Brogues,Women Bag,20,Sales,1600,1590,32000,31800,200,Tue
ID1079,10-07-2020,Emery P Sorrells,Male,Holbrook,Peter Pan,Military Boots Women,Women Bag,1,Sales,50,45,50,45,5,Fri
ID1080,11-07-2020,Violet L Ertrl,Female,Freeport,Farida Ibrahim,Court Shoes,Women Bag,2,Sales,600,450,1200,900,300,Sat
ID1081,12-07-2020,Deeanna E Clurk,Male,Freeport,Farida Ibrahim,Brogues,Female Bag,2,Sales,170,150,340,300,40,Sun
ID1082,13-07-2020,Morgan K Ratrbun,Male,Garden City,Felex Ada,Military Boots Women,Women Bag,1,Sales,25,20,25,20,5,Mon
ID1083,14-07-2020,Julius Q Stork,Male,Harrison,Winner Sanda,Court Shoes,Women Bag,1,Sales,10000,9000,10000,9000,1000,Tue
ID1084,17-07-2020,Palmer O Bearer,Male,Holbrook,Peter Pan,Brogues,Men Shoes,2,Sales,6700,5001,13400,10002,3398,Fri
ID1085,17-07-2020,Vincent N Lenron,Male,Freeport,Farida Ibrahim,Military Boots Women,Women Bag,2,Sales,6700,5002,13400,10004,3396,Fri
ID1086,17-07-2020,Alexis D Bonrlli,Male,Freeport,Farida Ibrahim,Court Shoes,Female Bag,1,Sales,22000,20000,22000,20000,2000,Fri
ID1087,17-07-2020,Claretta D Winrert,Male,Garden City,Felex Ada,Brogues,Female Bag,1,Returned,10000,9000,10000,9000,1000,Fri
ID1088,17-07-2020,Cecily D Hourer,Male,Harrison,Winner Sanda,Military Boots Women,Women Bag,1,Sales,8500,7600,8500,7600,900,Fri
ID1089,20-07-2020,Horacio S Salrzar,Male,Holbrook,Peter Pan,Court Shoes,Women Bag,2,Sales,8500,7600,17000,15200,1800,Mon
ID1090,21-07-2020,Adelle E Brurner,Male,Freeport,Farida Ibrahim,Brogues,Women Bag,3,Sales,13200,12000,39600,36000,3600,Tue
ID1091,22-07-2020,Janessa M Drernen,Male,Freeport,Farida Ibrahim,Military Boots Women,Women Bag,2,Sales,22000,20000,44000,40000,4000,Wed
ID1092,23-07-2020,Ewa B Starles,Male,Garden City,Felex Ada,Court Shoes,Female Bag,2,Sales,7700,7000,15400,14000,1400,Thu
ID1093,24-07-2020,Holley M Catrcart,Male,Harrison,Winner Sanda,Brogues,Women Bag,3,Sales,22000,20000,66000,60000,6000,Fri
ID1094,27-07-2020,Tim N Schreller,Female,Holbrook,Peter Pan,Military Boots Women,Men Shoes,1,Sales,44000,40000,44000,40000,4000,Mon
ID1095,27-07-2020,Therese Q Belren,Female,Freeport,Farida Ibrahim,Court Shoes,Women Bag,2,Sales,19800,18000,39600,36000,3600,Mon
ID1096,27-07-2020,Susann A Faurett,Female,Freeport,Farida Ibrahim,Brogues,Female Bag,2,Sales,9950,9000,19900,18000,1900,Mon
ID1097,27-07-2020,Bryan J Starpley,Male,Garden City,Felex Ada,Military Boots Women,Female Bag,2,Sales,7700,7000,15400,14000,1400,Mon
ID1098,27-07-2020,Larisa X Strruss,Male,Harrison,Winner Sanda,Court Shoes,Male Bags,4,Sales,11000,10000,44000,40000,4000,Mon
ID1099,30-07-2020,Adriana O Medred,Male,Holbrook,Peter Pan,Brogues,Men Shoes,1,Sales,13200,12000,13200,12000,1200,Thu
ID1100,03-07-2020,Rick E Armrnta,Male,Freeport,Farida Ibrahim,Military Boots Women,Men Shoes,2,Sales,9950,9000,19900,18000,1900,Fri
ID1101,01-07-2020,Garland J Verrille,Female,Freeport,Farida Ibrahim,Court Shoes,Women Bag,2,Sales,7700,7000,15400,14000,1400,Wed
ID1102,02-07-2020,Ettie S Stirwell,Male,Garden City,Felex Ada,Brogues,Women Bag,4,Sales,11000,10000,44000,40000,4000,Thu
ID1103,03-07-2020,Ronnie G Gumrs,Male,Harrison,Winner Sanda,Military Boots Women,Female Bag,1,Sales,13200,12000,13200,12000,1200,Fri
ID1104,04-07-2020,Shirley H Metrler,Male,Holbrook,Peter Pan,Court Shoes,Men Shoes,2,Sales,9950,9000,19900,18000,1900,Sat
ID1105,07-07-2020,Ahmed V Leare,Male,Freeport,Farida Ibrahim,Brogues,Women Bag,2,Sales,7700,7000,15400,14000,1400,Tue
ID1106,07-07-2020,Albert Z Dunrord,Male,Freeport,Farida Ibrahim,Military Boots Women,Female Bag,1,Sales,11000,10000,11000,10000,1000,Tue
ID1107,07-07-2020,Erin L Jasrin,Male,Garden City,Felex Ada,Court Shoes,Female Bag,1,Sales,7700,7000,7700,7000,700,Tue
ID1108,07-07-2020,Raphael W Kelrner,Male,Harrison,Winner Sanda,Brogues,Women Bag,2,Sales,9950,9000,19900,18000,1900,Tue
ID1109,07-07-2020,Man W Bear,Male,Holbrook,Peter Pan,Military Boots Women,Women Bag,2,Sales,19800,18000,39600,36000,3600,Tue
ID1110,10-07-2020,Nikia Z Thrrsher,Male,Freeport,Farida Ibrahim,Court Shoes,Women Bag,1,Sales,44000,40000,44000,40000,4000,Fri
ID1111,11-07-2020,Cedrick M Corrle,Male,Freeport,Farida Ibrahim,Brogues,Women Bag,1,Sales,22000,20000,22000,20000,2000,Sat
ID1112,12-07-2020,Chi S Clorton,Male,Garden City,Felex Ada,Military Boots Women,Women Bag,2,Sales,13000,12000,26000,24000,2000,Sun
ID1113,13-07-2020,Carl M Padrock,Male,Harrison,Winner Sanda,Court Shoes,Female Bag,2,Sales,6700,5000,13400,10000,3400,Mon
ID1114,14-07-2020,Nestor T Venrura,Male,Holbrook,Peter Pan,Brogues,Women Bag,1,Sales,6700,5001,6700,5001,1699,Tue
